,Unnamed: 0,comments,rating
6584,6584,chất xấu và mỏng ,Không hài lòng
6585,6585,size áo nhỏ ,Không hài lòng
6586,6586,ghế nhỏ quá ngồi không vững  màu đẹp,Không hài lòng
6587,6587,sản phẩm không giống như shop giới thiệu  ,Không hài lòng
6588,6588,k đẹp cho lắm ,Không hài lòng
6589,6589,len nay mặc hơi bị xót và khá mỏng  ,Không hài lòng
6590,6590,chất vải hơi mỏng  màu đỏ hơi tối so với trên ảnh ,Không hài lòng
6591,6591,đóng gói sản phẩm chắc chắn  nhưng không rõ trong quá trình vận chuyển hay sao mà thỏi son bị gãy ,Không hài lòng
6592,6592,size áo ngắn quá k dài như ảnh  còn chưa tới đầu gối nữa ,Không hài lòng
6593,6593,tại nghe bên trái ko nghe được,Không hài lòng
6594,6594,mua đc   thì hư  bên rồi,Không hài lòng
6595,6595,mua mất tiền chứ đâu fai đi xin đâu  thấy đồ đẹp muốn lần sau tiếp tục ủng hộ mà kiểu này giả dối với khách là sợ rồi ,Không hài lòng
6596,6596,vai cứng mac k eo ,Không hài lòng
6597,6597,tn tự động báo gquyet trong vòng  tuần  mà hnay đã hơn  tuần rồi ,Không hài lòng
6598,6598,m mặc s mà mua s mặc rộng quá ,Không hài lòng
6599,6599,đề nghị trả nhưng k được thông qua ,Không hài lòng
6600,6600,nhìn xuyên qua thấy tay luôn ,Không hài lòng
6601,6601,dáng xấu  ,Không hài lòng
6602,6602,mặc lên dính sát vào người chứ không đứng áo như trong hình ,Không hài lòng
6603,6603,sợ bẩn í ,Không hài lòng
6604,6604,chỉ sạc được    ,Không hài lòng
6605,6605,xài k bao lâu không lên điện  ổ cấm chỗ đầu nối dây và hộp k vào điện,Không hài lòng
6606,6606,hơi khó xem vì trình bày chưa rõ ý và diễn đạt dài dòng ,Không hài lòng
6607,6607,củng được nhưng hơi ngắn chất thì ok tttttttt,Không hài lòng
6608,6608,rộng  k giống ảnh ,Không hài lòng
6609,6609,san pham giu nhiet rat tot,Không hài lòng
6610,6610,áo k ôm  ,Không hài lòng
6611,6611,áo bị ố  cổ tay áo hơi bẩn ,Không hài lòng
6612,6612,san pham khong hai long  duong may gia cong khong chac xai may hom bung het    ,Không hài lòng
6613,6613,form hơi ngắn ,Không hài lòng
6614,6614,áo quá rộng  ko thấy shop tự van j ,Không hài lòng
6615,6615,nhưng bạn giao hàng ko đúng mẫu ,Không hài lòng
6616,6616,máy trầy nhìu ,Không hài lòng
6617,6617,nách bị rộng ,Không hài lòng
6618,6618,nhưng mình mua  cái shop giao có  cái ,Không hài lòng
6619,6619,sáng   mới mua xong  chiều vào đánh giá xem thấy giảm hẳn  còn         đã vậy lại còn có bình nước tặng kèm nữa ,Không hài lòng
6620,6620,mỗi tội áo bị chật ,Không hài lòng
6621,6621,đặt  cái shop giao lộn e  áo có tay   ,Không hài lòng
6622,6622,chất áo mỏng  mặc lộ áo trong ,Không hài lòng
6623,6623,đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền ,Không hài lòng
6624,6624,chất lượng ổn  tuy nhiên pin bộ sạc ít  chỉ có thể sạc cho tai nghe  lần  dây sạc là loại kém chất lượng  sau  thời gian sử dụng thì vỏ dây tự bong  để lộ lõi bên trong ,Không hài lòng
6625,6625,thiết kế tlay thì cực hình vs đi wc  kéo hết xuống như nữ sao ,Không hài lòng
6626,6626,giày nặng k nhẹ ,Không hài lòng
6627,6627,hic ,Không hài lòng
6628,6628,trên hình dáng rộng còn dài nữa  lấy hàng song nhìn áo chán luôn   ,Không hài lòng
6629,6629,pha màu tím mà giày k giống ,Không hài lòng
6630,6630,vải chưa mặc mà đã xù    haizzzz ,Không hài lòng
6631,6631,áo form nhỏ shop tư vấn k đúng may mà bán lại được mong shop lần sau tư vấn kĩ hơn ,Không hài lòng
6632,6632,mỗi tội mới nhân nên hơi nhăn ạ ,Không hài lòng
6633,6633,chất liệu xấu  k giống mẫu ,Không hài lòng
6634,6634,loa nghe hơi nhỏ ,Không hài lòng
6635,6635,mua  chiếc  gửi  là thế nào ,Không hài lòng
6636,6636,đường may nhăn nhíu  khuy áo đơm rất ẩu  chỉ thừa tùm lum ,Không hài lòng
6637,6637,đường chỉ lộ rõ ra ngoài ,Không hài lòng
6638,6638,áo ngắn và xấu ,Không hài lòng
6639,6639,trên hình quần xanh hết nhưng thực tế nhiều màu khác nhau  nhiều chất liệu vải khác nhau  có vải rất thô  chỉ tạm so với giá ,Không hài lòng
6640,6640,bi  bâ n  bô  ,Không hài lòng
6641,6641,nhưng cổ áo của áo bé hơi to ,Không hài lòng
6642,6642,bình giữ nhiệt tốt nhưng phần màu xanh lại có vấn đề làm nước tràn ra ngoài  mặc dù đã vặn chặt nắp bình,Không hài lòng
6643,6643,hơi mỏng đằng sau ,Không hài lòng
6644,6644,vải nhiều chỉ thừa ,Không hài lòng
6645,6645,áo may kiểu gì   mà mặc chật nách  chất vải thì được ,Không hài lòng
6646,6646,sách không hay  chất liệu ổn giao hàng nhanh,Không hài lòng
6647,6647,oder xám hồng nhưng giao xanh hồng  hơi thất vọng hix ,Không hài lòng
6648,6648,chất dầy cứng ko phải chiffon mềm ạ ,Không hài lòng
6649,6649,chất lượng chưa đc như kỳ vọng ,Không hài lòng
6650,6650,ghế mới lắp thì tạm chắc chắn  người  dùng  tháng sau thì rất lỏng lẻo  hay bị ngả ra đằng sau  nên lúc dựa vào có cảm giác bị ngã ngửa hoặc sắp gãy  full nhựa nên không thể chắc chắn được,Không hài lòng
6651,6651,lên màu ko đẹp mau trôi ,Không hài lòng
6652,6652,sách dở ẹc                ,Không hài lòng
6653,6653,áo bị mốc ,Không hài lòng
6654,6654,mình mua  gói  tổng cộng là  nhưng mà có cảm giác là lượng cát lại ít hơn  gói  của me o ,Không hài lòng
6655,6655,màu vàng xẫm  không tươi như trên hình  mặc lên tối da ,Không hài lòng
6656,6656,đưa nhầm quà tặng  bình dữ nhiệt đưa trai nc hoa,Không hài lòng
6657,6657,chỉ là mk đã đo đạc kỹ càng lắm rồi mới chon size nhưng mang vào vẫn hơi hơi chật xíu ,Không hài lòng
6658,6658,shop giao lâu sp cũng đc cái trên hơi xấu ,Không hài lòng
6659,6659,những màu nhận đc  k co mau nao vừa í hay trung màu với hinh anh minh họa luôn    ,Không hài lòng
6660,6660,form xấu ,Không hài lòng
6661,6661,sao ao nay ko giong nhu anh ha shop ,Không hài lòng
6662,6662,lot qua dai so giầy su dung k tốt,Không hài lòng
6663,6663,chứ mua đôi này thì giá thấy hơi cao  giày này size thì chuẩn mà bị loang phần màu mũi giày  keo dán nhìn rõ  có chỗ nhựa còn hơi bị bong ra xíu ,Không hài lòng
6664,6664,chất vải ok tại vì minh mac hơi rông ,Không hài lòng
6665,6665,khi giặt áo phai màu kinh khủng  giặt  lần vẫn phai đen ngòm cả nước     ,Không hài lòng
6666,6666,dây hơi dài ,Không hài lòng
6667,6667,đóng gói ẩu  rất dơ    nhìn như hàng bán ngoài vỉa hè   ,Không hài lòng
6668,6668,sách cắt giấy bị sót làm dính nhiều trang,Không hài lòng
6669,6669,đã dùng được  tuần  ban đầu dùng thường kéo lòng nồi ra đẩy lòng nồi vào sẽ kích hoạt các phím chức năng  dùng sau một thời gian nồi có hiện tượng khó kích hoạt các nút chức năng khi kéo ra và đóng nồi lại  phải kéo ra và đóng lại nhiều lần  mạnh tay thì nồi mới kích hoạt các nút chức năng   cảm thấy rất bất tiện,Không hài lòng
6670,6670,đường may thì ko dc đẹp  ko giống hình ,Không hài lòng
6671,6671,đập vào mắt là   làm mất hứng  sản phẩm được  màu đậm hơn hình áo có mùi như thuốc tẩy giặt mãi ko hết ,Không hài lòng
6672,6672,dịch vụ kém thiếu trung thực  quảng cáo mua lốc  chai được tặng tinh chẩt gì đó nhưng khi giao thì không thấy gì mà cũng không một lời thông báo ,Không hài lòng
6673,6673,mi nh đă t đơ t gâ n lê  nên thơ i gian giao ha ng hơi lâu ,Không hài lòng
6674,6674,vải mỏng  chất liệu k thấm hút mồ hôi  k co giãn ,Không hài lòng
6675,6675,giao nhầm màu e đặt màu trắng mà shop lại giao nhầm màu xanh đóng gói sản phẩm tạm được giá cả chấp nhận được ,Không hài lòng
6676,6676,nhưng giao hàng lần đầu không cẩn thận ,Không hài lòng
6677,6677,nhìn k được ưng ý   ,Không hài lòng
6678,6678,văn phòng của tác giả trung quốc không phù hợp  sách không mang lại kiểu thông tin khoa học  lòng ghép lang mang các chuyện xưa ,Không hài lòng
6679,6679,chất lượng vải k giống hình   quá mỏng k ma ,Không hài lòng
6680,6680,vải mỏng ,Không hài lòng
6681,6681,tuy nhiên  lai áo may ko đều ,Không hài lòng
6682,6682,chất xấu  lớp lót bên trong quá ngắn ko giống như ảnh mẫu ,Không hài lòng
6683,6683,đóng gói ẩu  rất dơ    nhìn như hàng bán ngoài vỉa hè   ,Không hài lòng
6684,6684,đã cố ý đặt thêm  quần để đc chuyển vào cùng tất bầu đã thiếu hôm trc  có hỏi ý shop là bấm đặt tất bầu luôn nhưng trừ tiền ra vì đã tính tiền ở đợt hàng trc r   và shop oke xong lại bảo kh trừ đc  ,Không hài lòng
6685,6685,chất liệu mỏng và rất mỏng    ,Không hài lòng
6686,6686,khui hàng thì thấy hộp bể thế này ,Không hài lòng
6687,6687,váy gì mà chỗ mông lòi ra r gập lại ,Không hài lòng
6688,6688,hơi mỏng ,Không hài lòng
6689,6689,vải thô mặc hơi nóng  dễ bai xù nếu ai kĩ tính quá thì ko nên mua kẻo tội shop ,Không hài lòng
6690,6690,voucher the khac gi an binh thuong dau ,Không hài lòng
6691,6691,tay áo may hơi ẩu  mẫu giống hình ,Không hài lòng
6692,6692,tuy nhiên khi nhận áo có  vết chấm mực trên áo giặt cũng k hết á    ,Không hài lòng
6693,6693,giao hàng chậm  ngoài giờ hành chính ,Không hài lòng
6694,6694,gáy sách bị dập,Không hài lòng
6695,6695,áo bị rách đường chỉ ở bên nách trái  đoạn dài hàng hơn   mong shop lần gói hàng nên kiểm tra kỹ hơn ,Không hài lòng
6696,6696,shop ko bỏ quần vào bọc riêng ,Không hài lòng
6697,6697,váy bầu hơi mỏng ,Không hài lòng
6698,6698,màu trắng hơn mang vô nhìn thấy hết   ,Không hài lòng
6699,6699,chất lượng sản phẩm tạm được ,Không hài lòng
6700,6700,nội dung không quá hấp dẫn,Không hài lòng
6701,6701,k ưng lắm ,Không hài lòng
6702,6702,quần thì đẹp nhưng bên bán nói quần có túi nhưng không,Không hài lòng
6703,6703,sản phẩm bình thường so với giá tiền,Không hài lòng
6704,6704,làm ăn mất khách ,Không hài lòng
6705,6705,váy hơi rộng quá  ko thich lắm ,Không hài lòng
6706,6706,màu trắng xanh chứ ko phải trắng như hình ,Không hài lòng
6707,6707,hiện tại dùng tới ngày  thì răng có sáng lên nhưng  ngày đầu k ê răng tới hôm  sáng ngủ dậy thì răng hơi ê ,Không hài lòng
6708,6708,điểm cộng là tiki giao hàng bọc cẩn thận  hàng nguyên seal  được kích hoạt bảo hành đầy đủ khi nhận hàng  nhưng điểm trừ là âm sắc không hay  bị rè  khi học ms bị lỗi ko mở được mic lên  dùng tai nghe khác hoàn toàn bình thường ,Không hài lòng
6709,6709,nhỏ xíu  vải xấu ,Không hài lòng
6710,6710,chun yếu nhà bán hàng lâu giao,Không hài lòng
6711,6711,giao hàng nhanh nhưng ẩu ,Không hài lòng
6712,6712,form áo khác trên hình và chất siêu mỏng ,Không hài lòng
6713,6713,mà vải cũng y như vậy nè ,Không hài lòng
6714,6714,vải không được đẹp lắm ,Không hài lòng
6715,6715,mua  cuốn và  combo thì cả  cuốn đều không được bọc gì và bị hỏng góc sách  sách còn hơi đen đen bẩn bẩn  đóng gói không có bọc túi bóng thì thôi lại còn không có cả chống sốc        thất vọng về đóng gói và sản phẩm quá,Không hài lòng
6716,6716,mình đã thanh toán đơn hàng qua momo tổng cộng bình  ship      do đơn hàng này trên  và thanh toán qua momo nên được miễn phí ship nhưng tiki vẫn chưa hoàn lại phí ship cho mình   tiki xem xét giúp,Không hài lòng
6717,6717,đồng hồ được đó mà không sao chỉnh được là sao ,Không hài lòng
6718,6718,hàng không đu ng như qua ng ca o,Không hài lòng
6719,6719,giao sai màu  sai size ,Không hài lòng
6720,6720,tay áo quá phồng không có độ rũ ,Không hài lòng
6721,6721,mình vừa mua về  thử chiên và hấp thì thấy khói bốc ra chỗ mép nồi  không biết có bị lỗi không   tại chưa dùng nối chiên bào giờ xin ý kiến  liệu có phải bảo hành không,Không hài lòng
6722,6722,bill đầu tiên trg ngày của mình mà lại bị tính phí ship  nên cuối cùng là có sale cũng như ko ,Không hài lòng
6723,6723,áo rộng hơn hình nhiều ,Không hài lòng
6724,6724,đế giầy không được mềm cho lắm ,Không hài lòng
6725,6725,quần đặt size xl vẫn ko vừa dù mình chỉ  ,Không hài lòng
6726,6726,nhưng phần váy đen phai dã man quá phai hết cả ra phần cổ trắng ,Không hài lòng
6727,6727,nên cân nhắc khi mua ,Không hài lòng
6728,6728,hàng đóng đẹp  nhưng bị bong ở dưới bình chất lượng kém,Không hài lòng
6729,6729,tay a o may hơi â u ,Không hài lòng
6730,6730,giao sai ko chịu kiểm hàng trước khi gửi quần bó ,Không hài lòng
6731,6731,quan thun nho qua size l ma ao rong qua k mac vua ,Không hài lòng
6732,6732,khổ quá nhả so với giá tiền  nội dung không hay thất vọng ,Không hài lòng
6733,6733,mỗi tội con hạc ko xuất hiện ở mặt trước như ảnh mẫu nên nhìn ko đẹp lắm    ko biết có phải do số mình đen vào chiếc ít hạc ko    ,Không hài lòng
6734,6734,áo giặt ra màu ,Không hài lòng
6735,6735,vải của mấy màu kia nó thô hơn ,Không hài lòng
6736,6736,giá trên quần là    mua   c  mất phí ship mà bày đặt giảm giá  hình như   cơ  cảm giác bị lừa ,Không hài lòng
6737,6737,sản phẩm bé so với miêu tả  canon    k vừa cho  sao  ,Không hài lòng
6738,6738,chất vải không giống ảnh ,Không hài lòng
6739,6739,đành phải lấy hàng n k mặc đc ,Không hài lòng
6740,6740,hàng khá thất vọng     chất lượng sản phẩm tạm được ,Không hài lòng
6741,6741,shop bán hành không uy tín ,Không hài lòng
6742,6742,quần vải mong ,Không hài lòng
6743,6743,sách không hay  chất liệu ổn giao hàng nhanh,Không hài lòng
6744,6744,chất lượng không như quản cáo   ko phải vải coton,Không hài lòng
6745,6745,ổn chỉ thừa còn nhìu k vắt sổ ,Không hài lòng
6746,6746,thiếu áo này chị nhé ,Không hài lòng
6747,6747,thời gian giao hàng rất nhanh  gói hàng ko đẹp  hộp bị móp và rách  đã nt cho shop nhờ ghi sp khác nhưng vẫn ghi y món đồ đó ,Không hài lòng
6748,6748,nhái mẫu ,Không hài lòng
6749,6749,shop làm ăn lừa dối nói rặng áo thun mà k thấy đã vậy tặng lý mà k có ống hút nữa shop k kiểm tra trước khi giao hàng gì hết   ,Không hài lòng
6750,6750,chất thì dc mà form ko chuẩn sz xl ghi   mà  mặc thấy k dc thoải mái   màu ghi thì chật k mặc dc ,Không hài lòng
6751,6751,giao hàng quá lâu áo khá là to ,Không hài lòng
6752,6752,chất lượng âm thanh kém ,Không hài lòng
6753,6753,màu quần hơi sẫm hơn trong ảnh  đôi chỗ nhìn giống bị mốc  vải khá thô và không được đẹp ,Không hài lòng
6754,6754,giao hàng lâu ,Không hài lòng
6755,6755,đai thắt lưng k giống như trong hình ,Không hài lòng
6756,6756,vải bi đổ long ,Không hài lòng
6757,6757,giọng điệu thách thức khách ,Không hài lòng
6758,6758,đệm mỏng ,Không hài lòng
6759,6759,kh giống hình ,Không hài lòng
6760,6760,trên giâ y co  di nh  lơ p keo la m mâ t đe p ,Không hài lòng
6761,6761,trong mô tả có tặng sữa rửa mặt mà nhận hàng không có,Không hài lòng
6762,6762,mình nhận được hàng nhưng hàng bị may lỗi  đề nghị shop đổi lại cho mình ,Không hài lòng
6763,6763,chất lượng sản phẩm tạm được nghe ko được tốt như mô tả lần sau đừng mô tả thái quá lên như thế ,Không hài lòng
6764,6764,chi tiê t ma u đen bi  ra ma u râ t nhiê u khi giă t ,Không hài lòng
6765,6765,so k giong hinh nc la k on chut nao ,Không hài lòng
6766,6766,không dc tặng quà đi kèm ,Không hài lòng
6767,6767,hàng bt ko đẹp lắm    ,Không hài lòng
6768,6768,bình không giữ được nhiệt  mình cảm giác bị thoát nhiệt ở vòng xanh,Không hài lòng
6769,6769,trên bao bì ngoài gói hàng cung ko thấy ghi thông tin đơn hàng mấy chiếc  bt sẽ có và có cả số kg luôn cơ  ,Không hài lòng
6770,6770,màu đậm hơn so với ảnh ,Không hài lòng
6771,6771,bị lát hộp nhìn k đẹp mắt ,Không hài lòng
6772,6772,thực ra mua kèm với giày săn deal tính ra là rẻ ,Không hài lòng
6773,6773,sp tam duoc  thời gian giao hàng rất nhanh ,Không hài lòng
6774,6774,mình ko bít dùng cái này như nào ,Không hài lòng
6775,6775,màu này là màu hồng à ,Không hài lòng
6776,6776,có điều chữ thái lan mà nhãn mác trung quốc nên đang hoang mang ,Không hài lòng
6777,6777,ko như mong đơi  mặc lòi hết cả áo dây phía sau ,Không hài lòng
6778,6778,quần xấu quá giao hàng ok  cho giao hàng,Không hài lòng
6779,6779,sản phẩm k giống hình ,Không hài lòng
6780,6780,son bị rít ,Không hài lòng
6781,6781,nách áo hơi rộng ,Không hài lòng
6782,6782,vải ko như mong muốn ,Không hài lòng
6783,6783,thẳng đuột ,Không hài lòng
6784,6784,quần hơi nhỏ cho người ,Không hài lòng
6785,6785,mã đầu mua thì đẹp mua tiếp thì chất vải cứng và xấu,Không hài lòng
6786,6786,đóng gói quá sơ sài luôn như kiểu bị bóc hàng rồi ấy  ,Không hài lòng
6787,6787,không thích nội dung sách,Không hài lòng
6788,6788,nhận hàng song mà thất vọng tràn trề  màu son gì mà giống màu mắm ruốc lâu năm da bị hư  cũng may là mua lúc giảm giá  ,Không hài lòng
6789,6789,hơi khó xem vì trình bày chưa rõ ý và diễn đạt dài dòng ,Không hài lòng
6790,6790,nên lấy hơn size để mặc cho thoải mái  chất vải tạm ổn  đường may hok đẹp ,Không hài lòng
6791,6791,áo của jumsuit quá nhỏ mặc ko đc dù người mình mỏng như lá lúa rồi  dù sao chất vải áo ok  nhưng ko mặc được    ,Không hài lòng
6792,6792,nồi nấu lâu  tốn time  k có chế độ nhắc nhở   time báo để đảo mà phải tự mình nhớ  thịt nướng mất  và bị khét  thất vọng  pass nhanh  cho bạn nào mún tậu,Không hài lòng
6793,6793,chất lượng tệ ,Không hài lòng
6794,6794,hơi han gỉ ,Không hài lòng
6795,6795,nếu đã giảm giá thì phải có note tả hình trung thực chứ nhỉ ,Không hài lòng
6796,6796,ha ng na y châ t va i k đươ c tô t giă t đa  phai ra rô i ca i ma u cam đâ t k đươ c đe p ,Không hài lòng
6797,6797,dùng quá vài lần máy nóng  lưỡi cạo ko đc sắc bén,Không hài lòng
6798,6798,sản phẩm k như hình vải xấu hơn trong hình ,Không hài lòng
6799,6799,pin  mà sạc  được  lần sạc ,Không hài lòng
6800,6800,màu không giống trong ảnh ,Không hài lòng
6801,6801,nhỏ và mỏng quá ,Không hài lòng
6802,6802,đặt  kiểu giao  kiểu khác ,Không hài lòng
6803,6803,mà vải này rách thì chịu ko may lại đc ,Không hài lòng
6804,6804,đặt l giao m   thế là chưa uy tín ,Không hài lòng
6805,6805,màu sắc sản phẩm ko như trong sản phẩm ,Không hài lòng
6806,6806,tại sao trong poster ghi có tặng bình giữ nhiệt và son dưỡng mà khi giao hàng lại không có vậy tiki ơi  mình mua từ   là một trong  đơn đầu tiên  không thể nói là hết quà được,Không hài lòng
6807,6807,in hình có chỗ hơi đen xíu ,Không hài lòng
6808,6808,tuy nhiên chất liệu có hơi mỏng  xíu ,Không hài lòng
6809,6809,mới tả là có túi  mà nhận không có cái nào có túi hết  giống như bị lừa,Không hài lòng
6810,6810,đường chỉ ko đc đều  áo hơi chật thời gian giao hàng rất nhanh ,Không hài lòng
6811,6811,shop giao thiếu áo này của mình ,Không hài lòng
6812,6812,áo lỗi ,Không hài lòng
6813,6813,tốt nhưng đầu chải khó vệ sinh quá ,Không hài lòng
6814,6814,cổ hơi sâu ,Không hài lòng
6815,6815,hàng ok nhưng đóng gói hàng chưa kỹ  bị bể  bịch ,Không hài lòng
6816,6816,k mua dc   set và lâu có hàng mới,Không hài lòng
6817,6817,ko giống hình  vải cứng ,Không hài lòng
6818,6818,mua  cái gửi đúng  cái  sai  cái ,Không hài lòng
6819,6819,in lem màu ,Không hài lòng
6820,6820,áo mặc không vừa   ,Không hài lòng
6821,6821,màu ko giống như anh shop ,Không hài lòng
6822,6822,như củ ,Không hài lòng
6823,6823,k vừa ý ,Không hài lòng
6824,6824,cơ mà co giãn ít ,Không hài lòng
6825,6825,ống quần  bên ngắn  bên dài ,Không hài lòng
6826,6826,mua  giao  ,Không hài lòng
6827,6827,áo mỏng quá ,Không hài lòng
6828,6828,sản phẩm k chất lượng ,Không hài lòng
6829,6829,đặt  chai mà giao  chai   shop nói giải quyết mà chờ mãi ko thấy ,Không hài lòng
6830,6830,áo xấu  chất xấu  lên form ko đẹp ,Không hài lòng
6831,6831,đường may còn ẩu ,Không hài lòng
6832,6832,quần dài đẹp nhưng dợ bầu to ko mặc được quần ngố rất mỏng mà còn đắt hơn quần dài ,Không hài lòng
6833,6833,chất ko đc thik lắm ,Không hài lòng
6834,6834,chất lượng yếu ớt  ko đáng tiền,Không hài lòng
6835,6835,đeo kích chân ,Không hài lòng
6836,6836,form áo nhỏ chứ ko phải áo dáng rộng ,Không hài lòng
6837,6837,nhắn tin thì shop k trả lời ,Không hài lòng
6838,6838,đế cứng  nhất là phần gót lót cái gì mà cứng ngắt ,Không hài lòng
6839,6839,chất đẹp nhưng mỏng quá shop ơi cứ như giấy í ,Không hài lòng
6840,6840,lấy ko đúng màu vậy shop ,Không hài lòng
6841,6841,tiếc phần đế chưa đc gia công tốt ,Không hài lòng
6842,6842,chưa hề nhận được hàng ,Không hài lòng
6843,6843,vị sữa không giống nhu mua tại cua hàng,Không hài lòng
6844,6844,giao sai sản phẩm nhưng ko cho đổi ,Không hài lòng
6845,6845,nội dung không quá hấp dẫn,Không hài lòng
6846,6846,khong thich lam ,Không hài lòng
6847,6847,kem nền k ăn phấn cho lắm ,Không hài lòng
6848,6848,mẫu không như hình  đường máy sơ sài nhiều chỉ thừa ,Không hài lòng
6849,6849,chất hơi xấu  mầu hơi đậm so với ảnh ,Không hài lòng
6850,6850,tôi thề ,Không hài lòng
6851,6851,mua  món giao nhầm màu  món ,Không hài lòng
6852,6852,hình ảnh k đk sắc nét lắm ,Không hài lòng
6853,6853,son bột  khô môi ,Không hài lòng
6854,6854,shop đóng gói sản phẩm kém  không đáng tiền ,Không hài lòng
6855,6855,tai nghe chán  đeo rớt hoài  dây cảm giác rẻ tiền,Không hài lòng
6856,6856,áo không đẹp  khác màu trong hình ,Không hài lòng
6857,6857,chất len k giống hình ,Không hài lòng
6858,6858,quần quá mỏng  dây thun mỏng manh,Không hài lòng
6859,6859,đóng gói sản phẩm kém  mơ  ra ma  tem đa  bi  thê  rô i ,Không hài lòng
6860,6860,áo k phải xanh rêu xám thì đúng hơn ,Không hài lòng
6861,6861,màu lai áo hơi nhạt ,Không hài lòng
6862,6862,áo nhiều chỉ thừa  hình như k phải là len ,Không hài lòng
6863,6863,đặt s giao m phải bóp ,Không hài lòng
6864,6864,giống hình thì giống rồi  mà chất lượng kém  ,Không hài lòng
6865,6865,sách không có bọc mới  cũng không có bookmark gì luôn nên gáy bị sờn  còn sách thì vẫn hay,Không hài lòng
6866,6866,khổ quá nhả so với giá tiền  nội dung không hay thất vọng ,Không hài lòng
6867,6867,chất vải chán ,Không hài lòng
6868,6868,hàng mới nhận váy đen bị rách  ít ở phần cổ tay  chịu khó may lại chắc cũng ok ,Không hài lòng
6869,6869,mình xài được hai tháng thì một bên nghe bị nhỏ  thậm chí không nghe thấy gì,Không hài lòng
6870,6870,váy bị lỗi hở đường mai ,Không hài lòng
6871,6871,mỗi tội gia hàng hơi lâu   ,Không hài lòng
6872,6872,ko đúng với size áo thông thường đâu     ,Không hài lòng
6873,6873,khi mua sp nồi chiên kêu được tặng máy say sinh tố hàng gửi về chả có chỉ có độc cái nồi    lừa đảo ak   ,Không hài lòng
6874,6874,vải hơi nóng tí ,Không hài lòng
6875,6875,chất vải thun đơn giản  mỏng ,Không hài lòng
6876,6876,bỉm dùng chán    ,Không hài lòng
6877,6877,cúc cài áo thưa quá  chỉ thừa nhiều ,Không hài lòng
6878,6878,mình  mặc rất rộng  vậy mà shop tư vấn bảo vừa ,Không hài lòng
6879,6879,kính dán khoảng  là bụi bám đầy camera trước ,Không hài lòng
6880,6880,giao hàng nhanh gói hàng siêu kĩ  áo hơi mỏng ,Không hài lòng
6881,6881,đường may hơi ẩu chỉ có vắt sổ ,Không hài lòng
6882,6882,sản phẩm này k đc tốt ,Không hài lòng
6883,6883,shop không gói hàng cẩn thận,Không hài lòng
6884,6884,giao hàng hơi lâu một chút ,Không hài lòng
6885,6885,bữa nay giặt sản phẩm ra màu lem tùm lum ,Không hài lòng
6886,6886,sản phẩm cũng ok so với tầm giá  mỗi tội sh giao hàng hơi lâu ,Không hài lòng
6887,6887,được cái giao hàng nhanh ,Không hài lòng
6888,6888,kiểu may xấu ,Không hài lòng
6889,6889,thật sự không hài lòng  phần tai nghe  bề mặt ngoài bị xước  có vẻ đã qua sử dụng   ,Không hài lòng
6890,6890,áo chất cứng ,Không hài lòng
6891,6891,tay áo dài thân áo ngắn ,Không hài lòng
6892,6892,war machine đen nhân vật sp hơi thô  màu sắc ko đẹp như captain và iron man  đỏ  khớp hơi cứng  khó tạo hình ,Không hài lòng
6893,6893,áo và quần culotes nâu rất đẹp  nhưng quần baggy nhỏ quá  mình mua size xl mà vẫn ko nhét vừa vào  trừ  sao ,Không hài lòng
6894,6894,xài tạm được ,Không hài lòng
6895,6895,đường may xấu  chỉ tua rua ,Không hài lòng
6896,6896,thấy ghi tặng áo  mà giao lại hok có áo,Không hài lòng
6897,6897,vải đẹp khóa tốt chỉ duy nhất là túi đo đc size l nhưng bên trong gắn tag size m ,Không hài lòng
6898,6898,sp nay ko gjọng hjh nhjn hjh thay khac so voi sp ngắn hon anh ,Không hài lòng
6899,6899,nhưng ngoài đời nhìn rộng hơn trong hình nhiều ,Không hài lòng
6900,6900,size hơi nhỏ hơn bt nên mua s l vẫn bị chật ,Không hài lòng
6901,6901,thái độ phục vụ kém ,Không hài lòng
6902,6902,nhưng hơi nhiều chỉ thừa ,Không hài lòng
6903,6903,chất lượng quá kém và không ra gì,Không hài lòng
6904,6904,mới bóc ra đã thấy hở kéo bìa thất vọng,Không hài lòng
6905,6905,đáy quần may chỉ thưa có chỗ bị bung  ,Không hài lòng
6906,6906,đặt hàng từ    hẹn giao    và tới ngày   tôi mới nhận được hàng   ,Không hài lòng
6907,6907,gì cũng thích chỉ mùi son hơi khó chịu  kiủ mùi phấn í nhưng bay khá nhanh    ,Không hài lòng
6908,6908,nhg mình rất ko vui với dv của shopee vn vì lỗi dịch vụ quá nhiều ,Không hài lòng
6909,6909,hình ảnh rõ ràng nhưng  số tấm chữ bị lem màu và giấy hơi mỏng  bé nắm và ngậm vào miệng  tí là rách nát  bé chưa có răng  ,Không hài lòng
6910,6910,xấu ,Không hài lòng
6911,6911,đường máy cạp hơi xấu vs lại bị rộng eo quá     ,Không hài lòng
6912,6912,có cái hôi mùi tẩy quá giặt   lần vẫn còn mùi ,Không hài lòng
6913,6913,sao cái ảnh nó là lá mà xanh mà nhận hàng nó là màu vàng z shop nhưng mà giá cả chấp nhận được nên thôi ,Không hài lòng
6914,6914,nhưng tất nhiên chất vải không đồng đều lắm ,Không hài lòng
